stem,hepmc_file,hepmc_size_B,hepmc_size,mc_file,mc_size_B,mc_size,ratio(mc/hepmc),result,reason
wz2l2q.2.92,wz2l2q.2.92.hepmc.gz,7626147178,7.1 GB,wz2l2q.2.92.root,7178580470,6.7 GB,0.9413,O,
wz2l2q.2.93,wz2l2q.2.93.hepmc.gz,7613590405,7.1 GB,wz2l2q.2.93.root,7166185303,6.7 GB,0.9412,O,
wz2l2q.2.94,wz2l2q.2.94.hepmc.gz,7601384940,7.1 GB,wz2l2q.2.94.root,7154396815,6.7 GB,0.9412,O,
wz2l2q.2.95,wz2l2q.2.95.hepmc.gz,7601526597,7.1 GB,wz2l2q.2.95.root,7155776381,6.7 GB,0.9414,O,
wz2l2q.2.96,wz2l2q.2.96.hepmc.gz,7613712524,7.1 GB,wz2l2q.2.96.root,7166718283,6.7 GB,0.9413,O,
wz2l2q.2.97,wz2l2q.2.97.hepmc.gz,7610220987,7.1 GB,wz2l2q.2.97.root,7163891213,6.7 GB,0.9414,O,
wz2l2q.2.98,wz2l2q.2.98.hepmc.gz,7601943152,7.1 GB,wz2l2q.2.98.root,7155112539,6.7 GB,0.9412,O,
wz2l2q.2.99,wz2l2q.2.99.hepmc.gz,7612571639,7.1 GB,wz2l2q.2.99.root,7165053741,6.7 GB,0.9412,O,
wz2l2q.3.0,wz2l2q.3.0.hepmc.gz,7606406518,7.1 GB,wz2l2q.3.0.root,7333742753,6.8 GB,0.9642,O,
wz2l2q.3.1,wz2l2q.3.1.hepmc.gz,7626448038,7.1 GB,wz2l2q.3.1.root,7349566707,6.8 GB,0.9637,O,
wz2l2q.3.10,wz2l2q.3.10.hepmc.gz,7615478361,7.1 GB,wz2l2q.3.10.root,7340606856,6.8 GB,0.9639,O,
wz2l2q.3.11,wz2l2q.3.11.hepmc.gz,7622310089,7.1 GB,wz2l2q.3.11.root,7347039406,6.8 GB,0.9639,O,
wz2l2q.3.12,wz2l2q.3.12.hepmc.gz,7625419322,7.1 GB,wz2l2q.3.12.root,7349427469,6.8 GB,0.9638,O,
wz2l2q.3.13,wz2l2q.3.13.hepmc.gz,7620396610,7.1 GB,wz2l2q.3.13.root,7345202987,6.8 GB,0.9639,O,
wz2l2q.3.14,wz2l2q.3.14.hepmc.gz,7615442476,7.1 GB,wz2l2q.3.14.root,7340462077,6.8 GB,0.9639,O,
wz2l2q.3.15,wz2l2q.3.15.hepmc.gz,7604778978,7.1 GB,wz2l2q.3.15.root,7329230204,6.8 GB,0.9638,O,
wz2l2q.3.16,wz2l2q.3.16.hepmc.gz,7613078033,7.1 GB,wz2l2q.3.16.root,7338270571,6.8 GB,0.9639,O,
wz2l2q.3.17,wz2l2q.3.17.hepmc.gz,7601361503,7.1 GB,wz2l2q.3.17.root,7326593148,6.8 GB,0.9639,O,
wz2l2q.3.18,wz2l2q.3.18.hepmc.gz,7617586266,7.1 GB,wz2l2q.3.18.root,7343045240,6.8 GB,0.9640,O,
wz2l2q.3.19,wz2l2q.3.19.hepmc.gz,7600362382,7.1 GB,wz2l2q.3.19.root,7328189779,6.8 GB,0.9642,O,
wz2l2q.3.2,wz2l2q.3.2.hepmc.gz,7614415422,7.1 GB,wz2l2q.3.2.root,7336771653,6.8 GB,0.9635,O,
wz2l2q.3.20,wz2l2q.3.20.hepmc.gz,7614128535,7.1 GB,wz2l2q.3.20.root,7339738194,6.8 GB,0.9640,O,
wz2l2q.3.21,wz2l2q.3.21.hepmc.gz,7617240995,7.1 GB,wz2l2q.3.21.root,7342098882,6.8 GB,0.9639,O,
wz2l2q.3.22,wz2l2q.3.22.hepmc.gz,7622771347,7.1 GB,wz2l2q.3.22.root,7347081444,6.8 GB,0.9638,O,
wz2l2q.3.23,wz2l2q.3.23.hepmc.gz,7630851930,7.1 GB,wz2l2q.3.23.root,7353248446,6.8 GB,0.9636,O,
wz2l2q.3.24,wz2l2q.3.24.hepmc.gz,7624077996,7.1 GB,wz2l2q.3.24.root,7347956409,6.8 GB,0.9638,O,
wz2l2q.3.25,wz2l2q.3.25.hepmc.gz,7614903817,7.1 GB,wz2l2q.3.25.root,7339693315,6.8 GB,0.9639,O,
wz2l2q.3.26,wz2l2q.3.26.hepmc.gz,7612050164,7.1 GB,wz2l2q.3.26.root,7337262855,6.8 GB,0.9639,O,
wz2l2q.3.27,wz2l2q.3.27.hepmc.gz,7614150043,7.1 GB,wz2l2q.3.27.root,7339478544,6.8 GB,0.9639,O,
wz2l2q.3.28,wz2l2q.3.28.hepmc.gz,7627523081,7.1 GB,wz2l2q.3.28.root,7349645779,6.8 GB,0.9636,O,
wz2l2q.3.29,wz2l2q.3.29.hepmc.gz,7604170295,7.1 GB,wz2l2q.3.29.root,7330637861,6.8 GB,0.9640,O,
wz2l2q.3.3,wz2l2q.3.3.hepmc.gz,7630962400,7.1 GB,wz2l2q.3.3.root,7354245453,6.8 GB,0.9637,O,
wz2l2q.3.30,wz2l2q.3.30.hepmc.gz,7612958964,7.1 GB,wz2l2q.3.30.root,7336435799,6.8 GB,0.9637,O,
wz2l2q.3.31,wz2l2q.3.31.hepmc.gz,7605585801,7.1 GB,wz2l2q.3.31.root,7332889563,6.8 GB,0.9641,O,
wz2l2q.3.32,wz2l2q.3.32.hepmc.gz,7620583052,7.1 GB,wz2l2q.3.32.root,7343651486,6.8 GB,0.9637,O,
wz2l2q.3.33,wz2l2q.3.33.hepmc.gz,7611806152,7.1 GB,wz2l2q.3.33.root,7337684100,6.8 GB,0.9640,O,
wz2l2q.3.34,wz2l2q.3.34.hepmc.gz,7627229445,7.1 GB,wz2l2q.3.34.root,7349735881,6.8 GB,0.9636,O,
wz2l2q.3.35,wz2l2q.3.35.hepmc.gz,7615308843,7.1 GB,wz2l2q.3.35.root,7339072643,6.8 GB,0.9637,O,
wz2l2q.3.36,wz2l2q.3.36.hepmc.gz,7622135900,7.1 GB,wz2l2q.3.36.root,7345600844,6.8 GB,0.9637,O,
wz2l2q.3.37,wz2l2q.3.37.hepmc.gz,7611417275,7.1 GB,wz2l2q.3.37.root,7335742965,6.8 GB,0.9638,O,
wz2l2q.3.38,wz2l2q.3.38.hepmc.gz,7610825980,7.1 GB,wz2l2q.3.38.root,7335801631,6.8 GB,0.9639,O,
wz2l2q.3.39,wz2l2q.3.39.hepmc.gz,7618904583,7.1 GB,wz2l2q.3.39.root,7342769420,6.8 GB,0.9638,O,
wz2l2q.3.4,wz2l2q.3.4.hepmc.gz,7618584753,7.1 GB,wz2l2q.3.4.root,7343587612,6.8 GB,0.9639,O,
wz2l2q.3.40,wz2l2q.3.40.hepmc.gz,7623277267,7.1 GB,wz2l2q.3.40.root,7345365342,6.8 GB,0.9635,O,
wz2l2q.3.41,wz2l2q.3.41.hepmc.gz,7620742117,7.1 GB,wz2l2q.3.41.root,7345038615,6.8 GB,0.9638,O,
wz2l2q.3.42,wz2l2q.3.42.hepmc.gz,7613909094,7.1 GB,wz2l2q.3.42.root,7337791968,6.8 GB,0.9637,O,
wz2l2q.3.43,wz2l2q.3.43.hepmc.gz,7608610979,7.1 GB,wz2l2q.3.43.root,7332290556,6.8 GB,0.9637,O,
wz2l2q.3.44,wz2l2q.3.44.hepmc.gz,7603340322,7.1 GB,wz2l2q.3.44.root,7328741613,6.8 GB,0.9639,O,
wz2l2q.3.45,wz2l2q.3.45.hepmc.gz,7632839644,7.1 GB,wz2l2q.3.45.root,7354992402,6.8 GB,0.9636,O,
wz2l2q.3.46,wz2l2q.3.46.hepmc.gz,7616713619,7.1 GB,wz2l2q.3.46.root,7341183891,6.8 GB,0.9638,O,
wz2l2q.3.47,wz2l2q.3.47.hepmc.gz,7616717895,7.1 GB,wz2l2q.3.47.root,7341680109,6.8 GB,0.9639,O,
wz2l2q.3.48,wz2l2q.3.48.hepmc.gz,7610450916,7.1 GB,wz2l2q.3.48.root,7334754182,6.8 GB,0.9638,O,
wz2l2q.3.49,wz2l2q.3.49.hepmc.gz,7625534343,7.1 GB,wz2l2q.3.49.root,7349594057,6.8 GB,0.9638,O,
wz2l2q.3.5,wz2l2q.3.5.hepmc.gz,7608292085,7.1 GB,wz2l2q.3.5.root,7334967376,6.8 GB,0.9641,O,
wz2l2q.3.50,wz2l2q.3.50.hepmc.gz,7613286239,7.1 GB,wz2l2q.3.50.root,7337780365,6.8 GB,0.9638,O,
wz2l2q.3.51,wz2l2q.3.51.hepmc.gz,7613956954,7.1 GB,wz2l2q.3.51.root,7338433121,6.8 GB,0.9638,O,
wz2l2q.3.52,wz2l2q.3.52.hepmc.gz,7609705598,7.1 GB,wz2l2q.3.52.root,7333940652,6.8 GB,0.9638,O,
wz2l2q.3.53,wz2l2q.3.53.hepmc.gz,7611658554,7.1 GB,wz2l2q.3.53.root,7335945808,6.8 GB,0.9638,O,
wz2l2q.3.54,wz2l2q.3.54.hepmc.gz,7614247289,7.1 GB,wz2l2q.3.54.root,7339869359,6.8 GB,0.9640,O,
wz2l2q.3.55,wz2l2q.3.55.hepmc.gz,7628646929,7.1 GB,wz2l2q.3.55.root,7350790961,6.8 GB,0.9636,O,
wz2l2q.3.56,wz2l2q.3.56.hepmc.gz,7626528926,7.1 GB,wz2l2q.3.56.root,7349224043,6.8 GB,0.9636,O,
wz2l2q.3.57,wz2l2q.3.57.hepmc.gz,7611952498,7.1 GB,wz2l2q.3.57.root,7336281338,6.8 GB,0.9638,O,
wz2l2q.3.58,wz2l2q.3.58.hepmc.gz,7623217598,7.1 GB,wz2l2q.3.58.root,7346680839,6.8 GB,0.9637,O,
wz2l2q.3.59,wz2l2q.3.59.hepmc.gz,7625110308,7.1 GB,wz2l2q.3.59.root,7347767594,6.8 GB,0.9636,O,
wz2l2q.3.6,wz2l2q.3.6.hepmc.gz,7617961360,7.1 GB,wz2l2q.3.6.root,7340810898,6.8 GB,0.9636,O,
wz2l2q.3.60,wz2l2q.3.60.hepmc.gz,7620683254,7.1 GB,wz2l2q.3.60.root,7344388070,6.8 GB,0.9637,O,
wz2l2q.3.61,wz2l2q.3.61.hepmc.gz,7627148020,7.1 GB,wz2l2q.3.61.root,7349921684,6.8 GB,0.9637,O,
wz2l2q.3.62,wz2l2q.3.62.hepmc.gz,7605427094,7.1 GB,wz2l2q.3.62.root,7332581262,6.8 GB,0.9641,O,
wz2l2q.3.63,wz2l2q.3.63.hepmc.gz,7617535182,7.1 GB,wz2l2q.3.63.root,7340658308,6.8 GB,0.9637,O,
wz2l2q.3.64,wz2l2q.3.64.hepmc.gz,7611795789,7.1 GB,wz2l2q.3.64.root,7338581083,6.8 GB,0.9641,O,
wz2l2q.3.65,wz2l2q.3.65.hepmc.gz,7612834798,7.1 GB,wz2l2q.3.65.root,7338178746,6.8 GB,0.9639,O,
wz2l2q.3.66,wz2l2q.3.66.hepmc.gz,7620151691,7.1 GB,wz2l2q.3.66.root,7342934193,6.8 GB,0.9636,O,
wz2l2q.3.67,wz2l2q.3.67.hepmc.gz,7620110152,7.1 GB,wz2l2q.3.67.root,7345336395,6.8 GB,0.9639,O,
wz2l2q.3.68,wz2l2q.3.68.hepmc.gz,7630595489,7.1 GB,wz2l2q.3.68.root,7355046004,6.8 GB,0.9639,O,
wz2l2q.3.69,wz2l2q.3.69.hepmc.gz,7627103361,7.1 GB,wz2l2q.3.69.root,7350304139,6.8 GB,0.9637,O,
wz2l2q.3.7,wz2l2q.3.7.hepmc.gz,7633176081,7.1 GB,wz2l2q.3.7.root,7356070734,6.9 GB,0.9637,O,
wz2l2q.3.70,wz2l2q.3.70.hepmc.gz,7641476105,7.1 GB,wz2l2q.3.70.root,7363565742,6.9 GB,0.9636,O,
wz2l2q.3.71,wz2l2q.3.71.hepmc.gz,7628814302,7.1 GB,wz2l2q.3.71.root,7351782150,6.8 GB,0.9637,O,
wz2l2q.3.72,wz2l2q.3.72.hepmc.gz,7622197563,7.1 GB,wz2l2q.3.72.root,7345717293,6.8 GB,0.9637,O,
wz2l2q.3.73,wz2l2q.3.73.hepmc.gz,7635682482,7.1 GB,wz2l2q.3.73.root,7358287651,6.9 GB,0.9637,O,
wz2l2q.3.74,wz2l2q.3.74.hepmc.gz,7614148413,7.1 GB,wz2l2q.3.74.root,7338465428,6.8 GB,0.9638,O,
wz2l2q.3.75,wz2l2q.3.75.hepmc.gz,7607382887,7.1 GB,wz2l2q.3.75.root,7332634415,6.8 GB,0.9639,O,
wz2l2q.3.76,wz2l2q.3.76.hepmc.gz,7624250323,7.1 GB,wz2l2q.3.76.root,7347254883,6.8 GB,0.9637,O,
wz2l2q.3.77,wz2l2q.3.77.hepmc.gz,7626565034,7.1 GB,wz2l2q.3.77.root,7349899348,6.8 GB,0.9637,O,
wz2l2q.3.78,wz2l2q.3.78.hepmc.gz,7621639531,7.1 GB,wz2l2q.3.78.root,7345726504,6.8 GB,0.9638,O,
wz2l2q.3.79,wz2l2q.3.79.hepmc.gz,7615610783,7.1 GB,wz2l2q.3.79.root,7341622592,6.8 GB,0.9640,O,
wz2l2q.3.8,wz2l2q.3.8.hepmc.gz,7627957323,7.1 GB,wz2l2q.3.8.root,7353586792,6.8 GB,0.9640,O,
wz2l2q.3.80,wz2l2q.3.80.hepmc.gz,7613660585,7.1 GB,wz2l2q.3.80.root,7339903993,6.8 GB,0.9640,O,
wz2l2q.3.81,wz2l2q.3.81.hepmc.gz,7630247511,7.1 GB,wz2l2q.3.81.root,7354269329,6.8 GB,0.9638,O,
wz2l2q.3.82,wz2l2q.3.82.hepmc.gz,7603371647,7.1 GB,wz2l2q.3.82.root,7329576691,6.8 GB,0.9640,O,
wz2l2q.3.83,wz2l2q.3.83.hepmc.gz,7618854587,7.1 GB,wz2l2q.3.83.root,7344115612,6.8 GB,0.9639,O,
wz2l2q.3.84,wz2l2q.3.84.hepmc.gz,7633847995,7.1 GB,wz2l2q.3.84.root,7355130396,6.8 GB,0.9635,O,
wz2l2q.3.85,wz2l2q.3.85.hepmc.gz,7610943287,7.1 GB,wz2l2q.3.85.root,7335292863,6.8 GB,0.9638,O,
wz2l2q.3.86,wz2l2q.3.86.hepmc.gz,7617268614,7.1 GB,wz2l2q.3.86.root,7342451890,6.8 GB,0.9639,O,
wz2l2q.3.87,wz2l2q.3.87.hepmc.gz,7615890888,7.1 GB,wz2l2q.3.87.root,7340370256,6.8 GB,0.9638,O,
wz2l2q.3.88,wz2l2q.3.88.hepmc.gz,7613898678,7.1 GB,wz2l2q.3.88.root,7340250582,6.8 GB,0.9641,O,
wz2l2q.3.89,wz2l2q.3.89.hepmc.gz,7631638370,7.1 GB,wz2l2q.3.89.root,7355355563,6.9 GB,0.9638,O,
wz2l2q.3.9,wz2l2q.3.9.hepmc.gz,7628629918,7.1 GB,wz2l2q.3.9.root,7351076641,6.8 GB,0.9636,O,
wz2l2q.3.90,wz2l2q.3.90.hepmc.gz,7620548055,7.1 GB,wz2l2q.3.90.root,7344424505,6.8 GB,0.9638,O,
wz2l2q.3.91,wz2l2q.3.91.hepmc.gz,7617389908,7.1 GB,wz2l2q.3.91.root,7342252347,6.8 GB,0.9639,O,
wz2l2q.3.92,wz2l2q.3.92.hepmc.gz,7623245014,7.1 GB,wz2l2q.3.92.root,7347269718,6.8 GB,0.9638,O,
wz2l2q.3.93,wz2l2q.3.93.hepmc.gz,7609034854,7.1 GB,wz2l2q.3.93.root,7333541811,6.8 GB,0.9638,O,
wz2l2q.3.94,wz2l2q.3.94.hepmc.gz,7595458364,7.1 GB,wz2l2q.3.94.root,7322688817,6.8 GB,0.9641,O,
wz2l2q.3.95,wz2l2q.3.95.hepmc.gz,7607917531,7.1 GB,wz2l2q.3.95.root,7333678785,6.8 GB,0.9640,O,
wz2l2q.3.96,wz2l2q.3.96.hepmc.gz,7620301947,7.1 GB,wz2l2q.3.96.root,7344549915,6.8 GB,0.9638,O,
wz2l2q.3.97,wz2l2q.3.97.hepmc.gz,7625232725,7.1 GB,wz2l2q.3.97.root,7349515563,6.8 GB,0.9638,O,
wz2l2q.3.98,wz2l2q.3.98.hepmc.gz,7628594013,7.1 GB,wz2l2q.3.98.root,7353270393,6.8 GB,0.9639,O,
wz2l2q.3.99,wz2l2q.3.99.hepmc.gz,7629824978,7.1 GB,wz2l2q.3.99.root,7353161421,6.8 GB,0.9637,O,
wz2l2q.4.0,wz2l2q.4.0.hepmc.gz,7521952057,7.0 GB,wz2l2q.4.0.root,7380006503,6.9 GB,0.9811,O,
wz2l2q.4.1,wz2l2q.4.1.hepmc.gz,7529694908,7.0 GB,wz2l2q.4.1.root,7387356714,6.9 GB,0.9811,O,
wz2l2q.4.10,wz2l2q.4.10.hepmc.gz,7534692545,7.0 GB,wz2l2q.4.10.root,7393048300,6.9 GB,0.9812,O,
wz2l2q.4.11,wz2l2q.4.11.hepmc.gz,7528618914,7.0 GB,wz2l2q.4.11.root,7384896060,6.9 GB,0.9809,O,
wz2l2q.4.12,wz2l2q.4.12.hepmc.gz,7509311928,7.0 GB,wz2l2q.4.12.root,7369863511,6.9 GB,0.9814,O,
wz2l2q.4.13,wz2l2q.4.13.hepmc.gz,7513480158,7.0 GB,wz2l2q.4.13.root,7373557132,6.9 GB,0.9814,O,
wz2l2q.4.14,wz2l2q.4.14.hepmc.gz,7526219604,7.0 GB,wz2l2q.4.14.root,7386632901,6.9 GB,0.9815,O,
wz2l2q.4.15,wz2l2q.4.15.hepmc.gz,7529572901,7.0 GB,wz2l2q.4.15.root,7388104931,6.9 GB,0.9812,O,
wz2l2q.4.16,wz2l2q.4.16.hepmc.gz,7534827642,7.0 GB,wz2l2q.4.16.root,7392033438,6.9 GB,0.9810,O,
wz2l2q.4.17,wz2l2q.4.17.hepmc.gz,7520031908,7.0 GB,wz2l2q.4.17.root,7378455987,6.9 GB,0.9812,O,
wz2l2q.4.18,wz2l2q.4.18.hepmc.gz,7538852437,7.0 GB,wz2l2q.4.18.root,7397520336,6.9 GB,0.9813,O,
wz2l2q.4.19,wz2l2q.4.19.hepmc.gz,7520760679,7.0 GB,wz2l2q.4.19.root,7381042374,6.9 GB,0.9814,O,
wz2l2q.4.2,wz2l2q.4.2.hepmc.gz,7526866099,7.0 GB,wz2l2q.4.2.root,7386337958,6.9 GB,0.9813,O,
wz2l2q.4.20,wz2l2q.4.20.hepmc.gz,7525713471,7.0 GB,wz2l2q.4.20.root,7383469681,6.9 GB,0.9811,O,
wz2l2q.4.21,wz2l2q.4.21.hepmc.gz,7519913685,7.0 GB,wz2l2q.4.21.root,7378175171,6.9 GB,0.9812,O,
wz2l2q.4.22,wz2l2q.4.22.hepmc.gz,7528129721,7.0 GB,wz2l2q.4.22.root,7386591816,6.9 GB,0.9812,O,
wz2l2q.4.23,wz2l2q.4.23.hepmc.gz,7523978879,7.0 GB,wz2l2q.4.23.root,7381980260,6.9 GB,0.9811,O,
wz2l2q.4.24,wz2l2q.4.24.hepmc.gz,7525159215,7.0 GB,wz2l2q.4.24.root,7384146898,6.9 GB,0.9813,O,
wz2l2q.4.25,wz2l2q.4.25.hepmc.gz,7518885659,7.0 GB,wz2l2q.4.25.root,7378382568,6.9 GB,0.9813,O,
wz2l2q.4.26,wz2l2q.4.26.hepmc.gz,7520037875,7.0 GB,wz2l2q.4.26.root,7379359882,6.9 GB,0.9813,O,
wz2l2q.4.27,wz2l2q.4.27.hepmc.gz,7534655120,7.0 GB,wz2l2q.4.27.root,7391399359,6.9 GB,0.9810,O,
wz2l2q.4.28,wz2l2q.4.28.hepmc.gz,7531135052,7.0 GB,wz2l2q.4.28.root,7387980930,6.9 GB,0.9810,O,
wz2l2q.4.29,wz2l2q.4.29.hepmc.gz,7534818317,7.0 GB,wz2l2q.4.29.root,7392190291,6.9 GB,0.9811,O,
wz2l2q.4.3,wz2l2q.4.3.hepmc.gz,7543828011,7.0 GB,wz2l2q.4.3.root,7401105088,6.9 GB,0.9811,O,
wz2l2q.4.30,wz2l2q.4.30.hepmc.gz,7522314905,7.0 GB,wz2l2q.4.30.root,7382368695,6.9 GB,0.9814,O,
wz2l2q.4.31,wz2l2q.4.31.hepmc.gz,7515370232,7.0 GB,wz2l2q.4.31.root,7374278174,6.9 GB,0.9812,O,
wz2l2q.4.32,wz2l2q.4.32.hepmc.gz,7538480706,7.0 GB,wz2l2q.4.32.root,7397273637,6.9 GB,0.9813,O,
wz2l2q.4.33,wz2l2q.4.33.hepmc.gz,7532853347,7.0 GB,wz2l2q.4.33.root,7390297110,6.9 GB,0.9811,O,
wz2l2q.4.34,wz2l2q.4.34.hepmc.gz,7515417980,7.0 GB,wz2l2q.4.34.root,7375016618,6.9 GB,0.9813,O,
wz2l2q.4.35,wz2l2q.4.35.hepmc.gz,7519743063,7.0 GB,wz2l2q.4.35.root,7378596376,6.9 GB,0.9812,O,
wz2l2q.4.36,wz2l2q.4.36.hepmc.gz,7519964498,7.0 GB,wz2l2q.4.36.root,7381228626,6.9 GB,0.9816,O,
wz2l2q.4.37,wz2l2q.4.37.hepmc.gz,7514189695,7.0 GB,wz2l2q.4.37.root,7373583793,6.9 GB,0.9813,O,
wz2l2q.4.38,wz2l2q.4.38.hepmc.gz,7515174414,7.0 GB,wz2l2q.4.38.root,7374691030,6.9 GB,0.9813,O,
wz2l2q.4.39,wz2l2q.4.39.hepmc.gz,7538275313,7.0 GB,wz2l2q.4.39.root,7395299818,6.9 GB,0.9810,O,
wz2l2q.4.4,wz2l2q.4.4.hepmc.gz,7533391841,7.0 GB,wz2l2q.4.4.root,7390513264,6.9 GB,0.9810,O,
wz2l2q.4.40,wz2l2q.4.40.hepmc.gz,7537568219,7.0 GB,wz2l2q.4.40.root,7394622309,6.9 GB,0.9810,O,
wz2l2q.4.41,wz2l2q.4.41.hepmc.gz,7515562560,7.0 GB,wz2l2q.4.41.root,7374981799,6.9 GB,0.9813,O,
wz2l2q.4.42,wz2l2q.4.42.hepmc.gz,7552003967,7.0 GB,wz2l2q.4.42.root,7407895236,6.9 GB,0.9809,O,
wz2l2q.4.43,wz2l2q.4.43.hepmc.gz,7543157679,7.0 GB,wz2l2q.4.43.root,7398898481,6.9 GB,0.9809,O,
wz2l2q.4.44,wz2l2q.4.44.hepmc.gz,7529621586,7.0 GB,wz2l2q.4.44.root,7386935476,6.9 GB,0.9811,O,
wz2l2q.4.45,wz2l2q.4.45.hepmc.gz,7540617731,7.0 GB,wz2l2q.4.45.root,7397535910,6.9 GB,0.9810,O,
wz2l2q.4.46,wz2l2q.4.46.hepmc.gz,7534360799,7.0 GB,wz2l2q.4.46.root,7391250341,6.9 GB,0.9810,O,
wz2l2q.4.47,wz2l2q.4.47.hepmc.gz,7527743744,7.0 GB,wz2l2q.4.47.root,7386070521,6.9 GB,0.9812,O,
wz2l2q.4.48,wz2l2q.4.48.hepmc.gz,7523743150,7.0 GB,wz2l2q.4.48.root,7382651191,6.9 GB,0.9812,O,
wz2l2q.4.49,wz2l2q.4.49.hepmc.gz,7527386412,7.0 GB,wz2l2q.4.49.root,7385234716,6.9 GB,0.9811,O,
wz2l2q.4.5,wz2l2q.4.5.hepmc.gz,7527193768,7.0 GB,wz2l2q.4.5.root,7382675895,6.9 GB,0.9808,O,
wz2l2q.4.50,wz2l2q.4.50.hepmc.gz,7519883465,7.0 GB,wz2l2q.4.50.root,7379196980,6.9 GB,0.9813,O,
wz2l2q.4.51,wz2l2q.4.51.hepmc.gz,7538999077,7.0 GB,wz2l2q.4.51.root,7395754276,6.9 GB,0.9810,O,
wz2l2q.4.52,wz2l2q.4.52.hepmc.gz,7532749549,7.0 GB,wz2l2q.4.52.root,7390551322,6.9 GB,0.9811,O,
wz2l2q.4.53,wz2l2q.4.53.hepmc.gz,7531630861,7.0 GB,wz2l2q.4.53.root,7389087113,6.9 GB,0.9811,O,
wz2l2q.4.54,wz2l2q.4.54.hepmc.gz,7545231257,7.0 GB,wz2l2q.4.54.root,7401844917,6.9 GB,0.9810,O,
wz2l2q.4.55,wz2l2q.4.55.hepmc.gz,7507174369,7.0 GB,wz2l2q.4.55.root,7366801470,6.9 GB,0.9813,O,
wz2l2q.4.56,wz2l2q.4.56.hepmc.gz,7521329564,7.0 GB,wz2l2q.4.56.root,7379562493,6.9 GB,0.9812,O,
wz2l2q.4.57,wz2l2q.4.57.hepmc.gz,7533547208,7.0 GB,wz2l2q.4.57.root,7391719089,6.9 GB,0.9812,O,
wz2l2q.4.58,wz2l2q.4.58.hepmc.gz,7511727794,7.0 GB,wz2l2q.4.58.root,7369103770,6.9 GB,0.9810,O,
wz2l2q.4.59,wz2l2q.4.59.hepmc.gz,7524682132,7.0 GB,wz2l2q.4.59.root,7383007265,6.9 GB,0.9812,O,
wz2l2q.4.6,wz2l2q.4.6.hepmc.gz,7526164634,7.0 GB,wz2l2q.4.6.root,7385412400,6.9 GB,0.9813,O,
wz2l2q.4.60,wz2l2q.4.60.hepmc.gz,7516220240,7.0 GB,wz2l2q.4.60.root,7376229086,6.9 GB,0.9814,O,
wz2l2q.4.61,wz2l2q.4.61.hepmc.gz,7535251325,7.0 GB,wz2l2q.4.61.root,7391284149,6.9 GB,0.9809,O,
wz2l2q.4.62,wz2l2q.4.62.hepmc.gz,7527606645,7.0 GB,wz2l2q.4.62.root,7385080089,6.9 GB,0.9811,O,
wz2l2q.4.63,wz2l2q.4.63.hepmc.gz,7536037163,7.0 GB,wz2l2q.4.63.root,7393762661,6.9 GB,0.9811,O,
wz2l2q.4.64,wz2l2q.4.64.hepmc.gz,7522714492,7.0 GB,wz2l2q.4.64.root,7380568847,6.9 GB,0.9811,O,
wz2l2q.4.65,wz2l2q.4.65.hepmc.gz,7505591311,7.0 GB,wz2l2q.4.65.root,7365862136,6.9 GB,0.9814,O,
wz2l2q.4.66,wz2l2q.4.66.hepmc.gz,7533854034,7.0 GB,wz2l2q.4.66.root,7390403660,6.9 GB,0.9810,O,
wz2l2q.4.67,wz2l2q.4.67.hepmc.gz,7513796487,7.0 GB,wz2l2q.4.67.root,7372281866,6.9 GB,0.9812,O,
wz2l2q.4.68,wz2l2q.4.68.hepmc.gz,7518590469,7.0 GB,wz2l2q.4.68.root,7377926094,6.9 GB,0.9813,O,
wz2l2q.4.69,wz2l2q.4.69.hepmc.gz,7522047874,7.0 GB,wz2l2q.4.69.root,7380622373,6.9 GB,0.9812,O,
wz2l2q.4.7,wz2l2q.4.7.hepmc.gz,7537065871,7.0 GB,wz2l2q.4.7.root,7393820194,6.9 GB,0.9810,O,
wz2l2q.4.70,wz2l2q.4.70.hepmc.gz,7532144857,7.0 GB,wz2l2q.4.70.root,7389466681,6.9 GB,0.9811,O,
wz2l2q.4.71,wz2l2q.4.71.hepmc.gz,7520537251,7.0 GB,wz2l2q.4.71.root,7379611648,6.9 GB,0.9813,O,
wz2l2q.4.72,wz2l2q.4.72.hepmc.gz,7528258211,7.0 GB,wz2l2q.4.72.root,7386168512,6.9 GB,0.9811,O,
wz2l2q.4.73,wz2l2q.4.73.hepmc.gz,7528494862,7.0 GB,wz2l2q.4.73.root,7386347548,6.9 GB,0.9811,O,
wz2l2q.4.74,wz2l2q.4.74.hepmc.gz,7511112054,7.0 GB,wz2l2q.4.74.root,7369258971,6.9 GB,0.9811,O,
wz2l2q.4.75,wz2l2q.4.75.hepmc.gz,7546000029,7.0 GB,wz2l2q.4.75.root,7400776094,6.9 GB,0.9808,O,
wz2l2q.4.76,wz2l2q.4.76.hepmc.gz,7524942715,7.0 GB,wz2l2q.4.76.root,7383370950,6.9 GB,0.9812,O,
wz2l2q.4.77,wz2l2q.4.77.hepmc.gz,7541517052,7.0 GB,wz2l2q.4.77.root,7397829070,6.9 GB,0.9809,O,
wz2l2q.4.78,wz2l2q.4.78.hepmc.gz,7521591350,7.0 GB,wz2l2q.4.78.root,7380845618,6.9 GB,0.9813,O,
